comment_id,video_id,category,category_label,text,like_count,published_at,vader_compound,textblob_polarity,textblob_subjectivity,afinn_score,afinn_normalized,sent_neg_score,lex_tfidf_sum,lex_tfidf_max,lex_unique_terms,lex_top_terms,lex_sadness,lex_anxiety,lex_negative_emotion,lex_health,lex_hopelessness,lex_exhaustion,lex_numbness,lex_suicidal,self_disclosure_flag,self_disclosure_score,self_disclosure_reason,word_count,lexical_diversity,depression_signal_score
UgyjP7pA66wxy0WY3Nx4AaABAg,4_r9oyTCI-M,news_current_events,News / Current Events,What happened about 4 months ago when all policies from politicians was to cut vets benefits the very people whom he is sending to conflict ?( which none of those people are on tv ?,2,2026-04-13T21:52:00Z,-0.2869,0.2,0.3,-1.0,-0.0312,0.1338,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,32,0.9375,0.026760000000000003
UgzqCYhF5K7pvKYf5ip4AaABAg,4_r9oyTCI-M,news_current_events,News / Current Events,Trump calling anyone a maniac is an oxymoron,78,2026-04-13T00:46:40Z,-0.5574,0.0,0.0,-1.0,-0.125,0.195,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,8,1.0,0.03900000000000001
UgxEJNvrSI7o8r16fiJ4AaABAg,4_r9oyTCI-M,news_current_events,News / Current Events,Manipulating the markets is a CRIME!!!!!!!!!!,376,2026-04-13T03:21:56Z,-0.836,0.0,0.0,-4.0,-0.6667,0.4293,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,6,1.0,0.08586
UgyP0Y1vwj1q4ox7qp14AaABAg,4_r9oyTCI-M,news_current_events,News / Current Events,"Because if you do it, that&#39;s ANOTHER war crime.",127,2026-04-13T00:17:35Z,-0.8126,0.0,0.0,-5.0,-0.5556,0.3909,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,9,1.0,0.07818000000000001
UgySVOMd6LUMKgN63r14AaABAg,4_r9oyTCI-M,news_current_events,News / Current Events,Destroying a bridge in Iran is a war crime. So is bombing Iran&#39;s electrical power plants and other critical civilian infrastructure. So is killing around 120 school children.,4,2026-04-14T05:28:49Z,-0.9582,-0.1083,0.3917,-11.0,-0.4074,0.4771,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,27,0.8519,0.09542
Ugx6Xx6RvtC6GQDcrEZ4AaABAg,4_r9oyTCI-M,news_current_events,News / Current Events,And the day fuel prices reach a national high MAGA will still blame Joe Biden.<br>FDT,104,2026-04-13T02:02:15Z,-0.3182,0.16,0.54,-1.0,-0.0588,0.1849,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,17,1.0,0.036980000000000006
UgwqqkuACKlsJdivczt4AaABAg,4_r9oyTCI-M,news_current_events,News / Current Events,DISASTER,113,2026-04-13T00:16:22Z,-0.6249,0.0,0.0,-2.0,-2.0,0.4643,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,1,1.0,0.09286
UgxaPMIl-kUIplT7Z5Z4AaABAg,4_r9oyTCI-M,news_current_events,News / Current Events,He doesn&#39;t care what damage he causes as long as he can rob the treasury.,55,2026-04-13T01:33:26Z,-0.4215,-0.05,0.4,-3.0,-0.2,0.249,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,15,0.8,0.049800000000000004
UgxUgnd6qKNC33PSE0l4AaABAg,4_r9oyTCI-M,news_current_events,News / Current Events,Say there’s a bomb in a public place go to prison.<br>Say you’re going to eliminate an entire civilization no problem.<br>WTF WAKE UP AMERICA PLEASE!,2,2026-04-13T20:15:56Z,-0.3937,0.0,0.3458,-9.0,-0.3,0.2476,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,30,0.8667,0.04952
Ugz4x1wxG6X2_ueP2_Z4AaABAg,4_r9oyTCI-M,news_current_events,News / Current Events,"He&#39;s a very dangerous man - to the entire world, including America. They need to bring in a psychiatrist to declare him insane &amp; lock him up, now!",54,2026-04-13T00:28:58Z,-0.7495,-0.5933,0.875,-4.0,-0.1538,0.5526,1.0,1.0,1,psychiatrist,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,26,0.8462,0.41052
UgzS8mKJovINFCNJW2F4AaABAg,4_r9oyTCI-M,news_current_events,News / Current Events,"He acts like the US gov is his personal business, effing insane.",3283,2026-04-13T00:20:51Z,-0.1263,-0.5,0.6667,0.0,0.0,0.2742,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,12,1.0,0.05484
UgxBcBymqul2_vDmOb94AaABAg,8xByFezUtVA,news_current_events,News / Current Events,Give her a medal! She saved herself and probably many more over her life,5173,2026-04-07T16:54:56Z,0.7345,0.5,0.5,5.0,0.3571,0.0714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,14,0.9286,0.014280000000000001
UgzU4vUyMJ3a4UYfXTR4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,She had every right to defend herself.,15073,2026-04-04T06:11:47Z,0.0,0.2857,0.5357,0.0,0.0,0.0765,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,7,1.0,0.015300000000000001
UgxtZ0OAD9uXMZTgcT54AaABAg,8xByFezUtVA,news_current_events,News / Current Events,Any family member filing a lawsuit like this needs to be thrown in jail.,6928,2026-04-09T16:19:06Z,0.1531,-0.1,0.0,0.0,0.0,0.0286,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,14,1.0,0.00572
UgyZoi1oYLYMLLDcDd94AaABAg,8xByFezUtVA,news_current_events,News / Current Events,"Instead of going away in shame for what their child did, these people raising a law suite on behalf of a criminal should also end up in jail.",45,2026-04-14T07:18:24Z,-0.7579,-0.25,0.275,-5.0,-0.1786,0.3783,1.0,1.0,1,shame,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,28,0.8929,0.37566
UgwVrBe1-WO0uOV7G0J4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,Such lawsuits should be considered harassment and get the family suing jail time.,2509,2026-04-07T01:48:29Z,-0.7351,-0.05,0.25,-7.0,-0.5385,0.4139,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,13,1.0,0.08278
UgyvdkOLJ0VbZpgU0Yd4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,She did everyone a favor and took the trash out!!!,2601,2026-04-06T14:05:17Z,0.5538,0.0,0.0,2.0,0.2,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,10,1.0,0.0
Ugy4GWbxjEuBZLdyF3V4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,That a judge would even allow this lawsuit is an insult to our entire country.,3370,2026-04-05T12:21:28Z,-0.5461,0.0,0.625,-3.0,-0.2,0.3025,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,15,1.0,0.0605
Ugxee6IXcad7LJ7L1Oh4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,1 dead 1 seriously injured. That is adequate action of self defence. <br>Lawsuit is frivolous.,9,2026-04-14T04:59:16Z,-0.7506,-0.025,0.375,-6.0,-0.4286,0.3976,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,14,0.9286,0.07952000000000001
Ugz7ThJ_jxcRZcIDk614AaABAg,8xByFezUtVA,news_current_events,News / Current Events,The parents of those 2 teens should be required to pay $1 million.,3839,2026-04-08T03:10:30Z,-0.1027,0.0,0.0,-1.0,-0.0909,0.0553,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,11,1.0,0.01106
Ugz_yfg8FWAEG32hxhh4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,She should counter sue the families for not controlling their kids,17856,2026-04-05T12:33:35Z,0.0,0.0,0.0,-2.0,-0.1818,0.0519,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,11,1.0,0.01038
UgzIPPrwA427LU1XwuN4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,She did the right thing she protected herself,4247,2026-04-05T16:05:54Z,0.4404,0.2857,0.5357,1.0,0.125,0.0765,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,8,0.875,0.015300000000000001
UgwZo9TdHaLQrY4sTvd4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,Good work elly you saved your life from  those criminal  that  were beating you to death,3,2026-04-14T14:06:36Z,-0.6808,0.15,0.575,-1.0,-0.0625,0.2945,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,16,0.9375,0.0589
Ugx-Qmks987KkeMR-ap4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,That whole family are thieves. The audacity to think of filing a lawsuit against your son&#39;s victims. Theres a special place in hell for those crooks,1073,2026-04-04T07:58:01Z,-0.8555,0.2786,0.4857,-9.0,-0.3462,0.4127,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,26,0.9615,0.08254
UgyFjdfSqrbF8sypmnJ4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,2 criminals got what they deserved,1903,2026-04-07T01:11:21Z,-0.5719,0.0,0.0,-3.0,-0.6,0.3348,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,5,1.0,0.06696
UgzIQazfzza7tqymFxx4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,THIS WOMEN IS FIGHTING FOR HER LIFE!!!!!!!!!SHE DID THE RIGHT THING!!!!!!!!!!!!,3286,2026-04-05T01:02:20Z,-0.5673,1.0,0.5357,-2.0,-0.1667,0.2862,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,12,1.0,0.057240000000000006
UgwIikCb3yzP4K8Ab9F4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,She did what she needed to do.Thank god she lived through it😮,3,2026-04-15T01:37:11Z,0.2732,0.0,0.0,3.0,0.2308,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,13,0.8462,0.0
UgxIsNNOvFQNBYJka4V4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,Nahh the entire family are thieves 💀,10985,2026-04-04T01:33:13Z,-0.5106,0.0,0.625,0.0,0.0,0.2352,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,6,1.0,0.04704
UgyBcQwGISLWgqQEf_p4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,They got what they deserved!,5142,2026-04-05T15:15:03Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,5,0.8,0.0
UgwFpw8PgwDoxQFnwwt4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,She should counter sue the parents for raising criminals,2628,2026-04-04T15:30:30Z,-0.5719,0.0,0.0,-5.0,-0.5556,0.3221,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,9,1.0,0.06442
Ugyyui1jqrSb240np754AaABAg,8xByFezUtVA,news_current_events,News / Current Events,"GOOD FOR YOU GIRL. You are so strong to take the beating and he able to keep fighting.  <br><br>I would totally not be upset with her if that was my son. Only reason they are suing, is because she has a nice car and probably has money HER family earned.  <br><br>That family probably has ALL been criminals. Put THEM in jail for being crappy parents and harassment.",3,2026-04-14T00:26:46Z,-0.646,0.3048,0.6726,-8.0,-0.1127,0.3129,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,71,0.7887,0.06258000000000001
UgzJisvpmVU3OJ1M54d4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,They should pay the money to her for pain and suffering.,1254,2026-04-07T05:55:26Z,-0.7783,0.0,0.0,-5.0,-0.4545,0.3522,1.4079,0.7709,2,suffering;pain,0.0,0.0,1.4079,0.0,0.0,0.0,0.0,0.0,0,0.0,,11,1.0,0.37044
Ugzx81pCBeMEe2-9Qep4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,"She had EVERY RIGHT to blast those bastards! It’s called SELF DEFENSE!<br>Judge, acquit this lady and make the victims family pay her retribution.",2434,2026-04-04T15:17:09Z,-0.7568,0.3571,0.5357,-7.0,-0.2692,0.3697,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,26,1.0,0.07393999999999999
Ugw7nKmKnNMEMWs9Ued4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,She had the right to defend herself.  Counter sue the 2 boys family.,4715,2026-04-03T22:02:45Z,0.0,0.2857,0.5357,-2.0,-0.1667,0.1241,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,12,0.9167,0.024820000000000002
UgxBRs-m6giuOo4yfAV4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,Finally Good News 📰,2,2026-04-14T14:39:25Z,0.4404,0.7,0.6,3.0,1.0,0.0857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,3,1.0,0.01714
UgwmTPYsn_VHir0GiKV4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,The beating she was taking. <br>She had every reason to fear for her life.<br>Justifying deadly force.,6293,2026-04-05T15:11:37Z,-0.7351,-0.2,0.4,-6.0,-0.3158,0.4145,1.0,1.0,1,fear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,19,0.8947,0.3829
UgxRK6eD5q4jHPaj2PF4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,People who try to sue a person protecting themselves should be charged for malicious action,16299,2026-04-07T15:00:03Z,-0.2023,0.1,0.1,-5.0,-0.3333,0.1673,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,15,1.0,0.033460000000000004
UgyFIWgBUu-0Mcr9J714AaABAg,8xByFezUtVA,news_current_events,News / Current Events,And the fact the family is suing her just shows you the people that raised those boys are just plain screwed up people.,1683,2026-04-06T22:46:16Z,-0.6486,-0.2143,0.3571,-5.0,-0.2174,0.3597,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,23,0.8261,0.07194
UgwPuMsBb_-hWJiKggB4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,Ooooh well.. they show no mercy and they will reap no mercy,3,2026-04-13T23:49:02Z,-0.2778,0.0,0.0,2.0,0.1667,0.0794,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,12,0.75,0.015880000000000002
UgxVA2oBA-vTXGputgl4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,"Good girl, defend yourself. It&#39;s why you are still here.",611,2026-04-07T09:44:18Z,0.4404,0.7,0.6,3.0,0.3,0.0857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,10,1.0,0.01714
UgwU5Tg0xArLIc8jQYh4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,She became a hero and should be praised,1895,2026-04-04T09:24:04Z,0.7783,0.0,0.0,5.0,0.625,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,8,1.0,0.0
UgyhSibRoaPigVpF4rt4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,If you believe she&#39;s in the wrong.... you are the problem!!,2823,2026-04-07T02:40:18Z,-0.7494,-0.7812,0.9,-4.0,-0.3636,0.6698,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,11,0.8182,0.13396
UgwqKR-0Z1_E6SEm-RN4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,"GOOD JOB, ELLIE!",1,2026-04-16T21:28:05Z,0.4926,0.875,0.6,3.0,1.0,0.0857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,3,1.0,0.01714
UgzPGyvJJb--NQtL9Ft4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,"The victim needs to sue the parents.  Ultimately, they are responsible.",549,2026-04-12T06:34:11Z,0.0516,0.0417,0.5333,-3.0,-0.2727,0.1541,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,11,0.9091,0.03082
UgxnfU-MKlBxButi1G54AaABAg,8xByFezUtVA,news_current_events,News / Current Events,I am so SICK of criminal&#39;s families suing the victims. Anything for a payday. ABSOLUTELY DISGUSTING!,3237,2026-04-04T23:38:45Z,-0.9433,-0.7048,0.8024,-13.0,-0.8125,0.8176,1.0,1.0,1,sick,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,16,1.0,0.46352
UgyhkcDOLSQcpbAsOpx4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,"She did what she had to do to protect herself, the attacker’s got what they deserved.",1110,2026-04-04T12:57:37Z,0.3818,0.0,0.0,1.0,0.0588,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,17,0.8235,0.0
UgwgxUIPsXvsN_E8S9h4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,Please keep us posted in future about the outcome.  It&#39;s outrageous!,2,2026-04-15T11:07:02Z,-0.2481,-0.5,0.5625,-2.0,-0.1818,0.346,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,11,1.0,0.0692
Ugy5AQHBxmTVRA-18Et4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,Whoever filed out lawsuit against her needs to be dealt with.,1002,2026-04-07T14:35:18Z,-0.2263,0.0,0.0,-2.0,-0.1818,0.1166,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,11,1.0,0.02332
UgwTNmWTuk48VPWbLUR4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,The audacity for their family to sue her! 😡 Some people are shamelessly ridiculous!,2771,2026-04-06T17:52:48Z,-0.6688,-0.4167,1.0,-5.0,-0.3846,0.5629,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,13,1.0,0.11258
UgxQih7FHIcyslomHXl4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,The only downside was that she didn&#39;t kill both of them.,4731,2026-04-06T22:33:12Z,0.4094,0.0,1.0,-5.0,-0.4545,0.2727,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,11,1.0,0.054540000000000005
UgzhZtJOEWp4DJm-l9V4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,Hell No... You Skip That Noise. Folks Ain&#39;t Strapped For Freakin Decorations.,2,2026-04-16T00:11:46Z,-0.6808,0.0,0.0,-5.0,-0.4167,0.3136,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,12,1.0,0.06272
Ugw0NXNIBam1fvT1qyB4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,The whole family suing the victim should all be put under the prison,2125,2026-04-05T15:04:49Z,-0.7579,0.0625,0.225,-7.0,-0.5385,0.4025,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,13,0.8462,0.08050000000000002
UgzM3ZQlglnnVRa3Z4Z4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,All that stupid criminal family need to be dealt with,732,2026-04-05T05:13:55Z,-0.7783,-0.6,0.775,-5.0,-0.5,0.6474,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,10,1.0,0.12948
UgyQE341Yqfn7UqbfOx4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,Fuck that - she saved her own life as well as others. At least one of those boys won&#39;t do it again!,334,2026-04-07T07:36:53Z,0.1759,-0.0583,0.6667,1.0,0.0476,0.1119,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,21,0.9524,0.02238
UgzHw7it4ymWfEGEs5R4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,"Elly I support you for this action,teens needed this lesson so baddly.I wonder how can parents accept their kids doing this",1,2026-04-14T08:11:28Z,0.6486,0.0,0.0,3.0,0.1304,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,23,0.8696,0.0
UgwTi8Juxv4CD4-RKRt4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,Anyone suing the family for defending themselves should be charged with the same crime!,451,2026-04-11T19:28:37Z,-0.7712,0.0,0.125,-8.0,-0.5714,0.4015,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,14,0.9286,0.08030000000000001
UgyQ1jX4uopIQkFZ1y14AaABAg,8xByFezUtVA,news_current_events,News / Current Events,They done lost they damn minds!!! I hope that lawsuit gets thrown the fuck out!,759,2026-04-05T13:52:40Z,-0.8257,-0.5,0.6,-9.0,-0.6,0.6359,1.0,1.0,1,lost,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,,15,0.9333,0.42718
UgzbpcQ0cmUhmDCEZKZ4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,"They showed her NO MERCY, they deserve NO MERCY",393,2026-04-13T22:57:36Z,-0.7993,0.0,0.0,2.0,0.2222,0.2284,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,9,0.6667,0.04568
UgySat6Ak8BdJWKAXa14AaABAg,8xByFezUtVA,news_current_events,News / Current Events,She is a fighter....she did the right thing.,1,2026-04-14T07:05:43Z,0.0,0.2857,0.5357,0.0,0.0,0.0765,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,9,0.8889,0.015300000000000001
Ugx2DSDTRx4opZOGQ1p4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,They didn&#39;t let her get away.The family should have taught them NOT to ROB people.,396,2026-04-10T18:51:38Z,0.5372,0.0,0.0,-2.0,-0.125,0.0357,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,16,1.0,0.0071400000000000005
UgwZ5a_jRt4SA9Oj1Xp4AaABAg,8xByFezUtVA,news_current_events,News / Current Events,That judge should not have even allowed that law suit,1758,2026-04-06T13:41:41Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,10,0.9,0.0
UgyPDgnjzyIMeBakahR4AaABAg,b6wAe1Lrjbg,news_current_events,News / Current Events,Wish all politicians knew about the golden rule - treat others as you want to be treated,1427,2026-04-14T23:43:33Z,0.6908,0.3,0.5,2.0,0.125,0.0714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,16,1.0,0.014280000000000001
Ugy-nLyVTvmfcnP1pxl4AaABAg,b6wAe1Lrjbg,news_current_events,News / Current Events,"Couldn&#39;t happen to a more deserving guy. Have the day JD, you&#39;ve earned it.",310,2026-04-15T02:42:01Z,0.0,0.55,0.65,0.0,0.0,0.0929,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,14,1.0,0.01858
Ugx7VMXF01bhb0sN1JF4AaABAg,b6wAe1Lrjbg,news_current_events,News / Current Events,Peter Theil must be seething that he is losing support... I mean JD Vance.,1780,2026-04-14T23:46:10Z,0.0258,-0.3125,0.6875,-1.0,-0.0714,0.2079,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,14,1.0,0.041580000000000006
UgxQ3r1Fm2855w3_OCh4AaABAg,b6wAe1Lrjbg,news_current_events,News / Current Events,I love this for him. Truly.,121,2026-04-15T00:57:45Z,0.7964,0.5,0.6,3.0,0.5,0.0857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,6,1.0,0.01714
UgzEnlFMkLIki2YS0xp4AaABAg,b6wAe1Lrjbg,news_current_events,News / Current Events,LOVE THIS FOR HIM!!! 🥰,1097,2026-04-14T23:47:17Z,0.9338,0.9766,0.6,3.0,0.75,0.0857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,4,1.0,0.01714
UgwnFYVRAZ2vauzwEwp4AaABAg,b6wAe1Lrjbg,news_current_events,News / Current Events,Glad to see JD Vance getting the response that he deserves,54,2026-04-15T04:21:32Z,0.4588,0.5,1.0,3.0,0.2727,0.1429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,11,1.0,0.02858
Ugy0lYBtWcxA2g4xqbp4AaABAg,b6wAe1Lrjbg,news_current_events,News / Current Events,25% filled based off that video is being generous. That looks more like 10-15%.,167,2026-04-15T00:10:28Z,0.7264,0.45,0.7,4.0,0.3333,0.1,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,12,0.9167,0.020000000000000004
Ugy0s0bfSetWfGAox6t4AaABAg,b6wAe1Lrjbg,news_current_events,News / Current Events,So happy for him!,53,2026-04-15T00:33:36Z,0.6468,1.0,1.0,3.0,0.75,0.1429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,4,1.0,0.02858
UgydH01mrE9CAeQ5JFZ4AaABAg,b6wAe1Lrjbg,news_current_events,News / Current Events,We wouldn&#39;t need a peace deal if we didn&#39;t start a war.,574,2026-04-15T00:27:20Z,0.0762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,12,0.8333,0.0
UgxbRZf-KJ3K3O-4pyx4AaABAg,b6wAe1Lrjbg,news_current_events,News / Current Events,Power to the people.He is on his way out,30,2026-04-15T01:09:10Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,10,1.0,0.0
Ugx0sB-j9_Mur2NCCE94AaABAg,b6wAe1Lrjbg,news_current_events,News / Current Events,People see what the Pres or the VP are doing or rather NOT DOING...were all sooooo done!,333,2026-04-14T23:51:21Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,18,0.8333,0.0
UgwgHRmEvi0UnR-wqwB4AaABAg,b6wAe1Lrjbg,news_current_events,News / Current Events,He and the government so deserve this. They have earned it by their every action.,30,2026-04-15T04:00:57Z,0.0,0.1,0.1,0.0,0.0,0.0143,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,15,1.0,0.00286
